23:31:55 Log Start
23:31:58 (0, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 0.000, 1.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.997, 0.003], dtype=float32), 'CHYBA')
23:31:58 (624, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.996, 0.004], dtype=float32), 'USPECH')
23:31:58 (625, 'finalna predikcia', [1, 0, 0, 0], 'skutocnost', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'predikcia', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'USPECH')
23:31:58 (626, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.717, 0.265, 0.018], dtype=float32), 'CHYBA')
23:31:58 (627, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.119, 0.657, 0.224], dtype=float32), 'CHYBA')
23:31:58 (628, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.003, 0.997, 0.000], dtype=float32), 'USPECH')
23:31:58 (629, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.998, 0.002], dtype=float32), 'USPECH')
23:31:58 (630, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'USPECH')
23:31:58 (631, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 0.000, 1.000], dtype=float32), 'predikcia', array([0.000, 0.003, 0.991, 0.006], dtype=float32), 'CHYBA')
23:31:58 (632, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'USPECH')
23:31:58 (633, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.975, 0.025, 0.000], dtype=float32), 'CHYBA')
23:31:58 (634, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'USPECH')
23:31:58 (635, 'finalna predikcia', [1, 0, 0, 0], 'skutocnost', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'predikcia', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'USPECH')
23:31:58 (636, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.965, 0.035], dtype=float32), 'USPECH')
23:31:58 (637, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'CHYBA')
23:31:58 (638, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.243, 0.757, 0.000], dtype=float32), 'CHYBA')
23:31:58 (639, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.746, 0.251, 0.003], dtype=float32), 'USPECH')
23:31:58 (640, 'finalna predikcia', [1, 0, 0, 0], 'skutocnost', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'predikcia', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'USPECH')
23:31:58 (641, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.983, 0.017, 0.000], dtype=float32), 'USPECH')
23:31:58 (642, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.487, 0.513, 0.000], dtype=float32), 'CHYBA')
23:31:58 (643, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.998, 0.002], dtype=float32), 'CHYBA')
23:31:58 (644, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 0.000, 1.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.998, 0.002], dtype=float32), 'CHYBA')
23:31:58 (645, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.049, 0.853, 0.099], dtype=float32), 'USPECH')
23:31:58 (646, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.978, 0.022, 0.000], dtype=float32), 'CHYBA')
23:31:58 (647, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.997, 0.003], dtype=float32), 'USPECH')
23:31:58 (648, 'finalna predikcia', [1, 0, 0, 0], 'skutocnost', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'predikcia', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'USPECH')
23:31:58 (649, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.999, 0.001, 0.000], dtype=float32), 'USPECH')
23:31:58 (650, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.798, 0.184, 0.018], dtype=float32), 'USPECH')
23:31:58 (651, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.001, 0.984, 0.014], dtype=float32), 'USPECH')
23:31:58 (652, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.624, 0.374, 0.002], dtype=float32), 'USPECH')
23:31:58 (653, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.990, 0.009], dtype=float32), 'USPECH')
23:31:58 (654, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.001, 0.873, 0.126], dtype=float32), 'USPECH')
23:31:58 (655, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.857, 0.143], dtype=float32), 'USPECH')
23:31:58 (656, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.998, 0.002, 0.000], dtype=float32), 'USPECH')
23:31:58 (657, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.001, 0.658, 0.340], dtype=float32), 'USPECH')
23:31:58 (658, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.998, 0.002], dtype=float32), 'USPECH')
23:31:58 (659, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 0.000, 1.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.999, 0.001], dtype=float32), 'CHYBA')
23:31:58 (660, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.967, 0.033, 0.000], dtype=float32), 'USPECH')
23:31:58 (661, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'USPECH')
23:31:58 (662, 'finalna predikcia', [1, 0, 0, 0], 'skutocnost', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'predikcia', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'USPECH')
23:31:58 (663, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 0.000, 1.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.948, 0.052], dtype=float32), 'CHYBA')
23:31:58 (664, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.599, 0.401], dtype=float32), 'USPECH')
23:31:58 (665, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'USPECH')
23:31:58 (666, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.002, 0.937, 0.061], dtype=float32), 'CHYBA')
23:31:58 (667, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'USPECH')
23:31:58 (668, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.978, 0.022, 0.000], dtype=float32), 'USPECH')
23:31:58 (669, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.977, 0.023], dtype=float32), 'USPECH')
23:31:58 (670, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.998, 0.002], dtype=float32), 'USPECH')
23:31:58 (671, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 0.000, 1.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.874, 0.125], dtype=float32), 'CHYBA')
23:31:58 (672, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.989, 0.009, 0.002], dtype=float32), 'CHYBA')
23:31:58 (673, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.002, 0.998, 0.000], dtype=float32), 'CHYBA')
23:31:58 (674, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.901, 0.099, 0.000], dtype=float32), 'USPECH')
23:31:58 (675, 'finalna predikcia', [1, 0, 0, 0], 'skutocnost', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'predikcia', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'USPECH')
23:31:58 (676, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.660, 0.319, 0.021], dtype=float32), 'CHYBA')
23:31:58 (677, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.945, 0.055], dtype=float32), 'USPECH')
23:31:58 (678, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.972, 0.028], dtype=float32), 'USPECH')
23:31:58 (679, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 0.000, 1.000], dtype=float32), 'predikcia', array([0.000, 0.010, 0.981, 0.009], dtype=float32), 'CHYBA')
23:31:58 (680, 'finalna predikcia', [1, 0, 0, 0], 'skutocnost', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'predikcia', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'USPECH')
23:31:58 (681, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.528, 0.349, 0.123], dtype=float32), 'USPECH')
23:31:58 (682, 'finalna predikcia', [1, 0, 0, 0], 'skutocnost', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'predikcia', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'USPECH')
23:31:58 (683, 'finalna predikcia', [1, 0, 0, 0], 'skutocnost', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'predikcia', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'USPECH')
23:31:58 (684, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.994, 0.006], dtype=float32), 'USPECH')
23:31:58 (685, 'finalna predikcia', [1, 0, 0, 0], 'skutocnost', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'predikcia', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'USPECH')
23:31:58 (686, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.907, 0.092], dtype=float32), 'USPECH')
23:31:58 (687, 'finalna predikcia', [1, 0, 0, 0], 'skutocnost', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'predikcia', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'USPECH')
23:31:58 (688, 'finalna predikcia', [1, 0, 0, 0], 'skutocnost', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'predikcia', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'USPECH')
23:31:58 (689, 'finalna predikcia', [1, 0, 0, 0], 'skutocnost', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'predikcia', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'USPECH')
23:31:58 (690, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.991, 0.009], dtype=float32), 'USPECH')
23:31:58 (691, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.945, 0.055], dtype=float32), 'USPECH')
23:31:58 (692, 'finalna predikcia', [0, 0, 0, 1], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.035, 0.224, 0.741], dtype=float32), 'CHYBA')
23:31:58 (693, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.629, 0.371], dtype=float32), 'USPECH')
23:31:58 (694, 'finalna predikcia', [1, 0, 0, 0], 'skutocnost', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'predikcia', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'USPECH')
23:31:58 (695, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 0.000, 1.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.996, 0.004], dtype=float32), 'CHYBA')
23:31:58 (696, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.003, 0.976, 0.022], dtype=float32), 'USPECH')
23:31:58 (697, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.963, 0.037, 0.000], dtype=float32), 'USPECH')
23:31:58 (698, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.998, 0.002], dtype=float32), 'USPECH')
23:31:58 (699, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'CHYBA')
23:31:58 (700, 'finalna predikcia', [1, 0, 0, 0], 'skutocnost', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'predikcia', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'USPECH')
23:31:58 (701, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.986, 0.014], dtype=float32), 'USPECH')
23:31:58 (702, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.967, 0.030, 0.003], dtype=float32), 'CHYBA')
23:31:58 (703, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.990, 0.010], dtype=float32), 'USPECH')
23:31:58 (704, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 0.000, 1.000], dtype=float32), 'predikcia', array([0.000, 0.006, 0.931, 0.063], dtype=float32), 'CHYBA')
23:31:58 (705, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.984, 0.016], dtype=float32), 'USPECH')
23:31:58 (706, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'USPECH')
23:31:58 (707, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.988, 0.012], dtype=float32), 'USPECH')
23:31:58 (708, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.843, 0.157, 0.000], dtype=float32), 'USPECH')
23:31:58 (709, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.974, 0.026], dtype=float32), 'USPECH')
23:31:58 (710, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.996, 0.004], dtype=float32), 'USPECH')
23:31:58 (711, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'USPECH')
23:31:58 (712, 'finalna predikcia', [1, 0, 0, 0], 'skutocnost', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'predikcia', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'USPECH')
23:31:58 (713, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.400, 0.591, 0.009], dtype=float32), 'USPECH')
23:31:58 (714, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 0.000, 1.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.991, 0.009], dtype=float32), 'CHYBA')
23:31:58 (715, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.998, 0.002, 0.000], dtype=float32), 'CHYBA')
23:31:58 (716, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'USPECH')
23:31:58 (717, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.998, 0.002], dtype=float32), 'USPECH')
23:31:58 (718, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.999, 0.001, 0.000], dtype=float32), 'USPECH')
23:31:58 (719, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 0.000, 1.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.999, 0.001], dtype=float32), 'CHYBA')
23:31:58 (720, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.996, 0.004], dtype=float32), 'USPECH')
23:31:58 (721, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 1.000, 0.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.847, 0.153, 0.000], dtype=float32), 'USPECH')
23:31:58 (722, 'finalna predikcia', [1, 0, 0, 0], 'skutocnost', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'predikcia', array([1.000, 0.000, 0.000, 0.000], dtype=float32), 'USPECH')
23:31:58 (723, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 0.000, 1.000], dtype=float32), 'predikcia', array([0.000, 0.130, 0.869, 0.001], dtype=float32), 'CHYBA')
23:31:58 (724, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 0.000, 1.000], dtype=float32), 'predikcia', array([0.000, 0.002, 0.990, 0.007], dtype=float32), 'CHYBA')
23:31:58 (725, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 0.000, 1.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.647, 0.353], dtype=float32), 'CHYBA')
23:31:58 (726, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.001, 0.997, 0.001], dtype=float32), 'USPECH')
23:31:58 (727, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.978, 0.022], dtype=float32), 'USPECH')
23:31:58 (728, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.999, 0.001, 0.000], dtype=float32), 'CHYBA')
23:31:58 (729, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.991, 0.009], dtype=float32), 'USPECH')
23:31:58 (730, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'USPECH')
23:31:58 (731, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 0.860, 0.140], dtype=float32), 'USPECH')
23:31:58 (732, 'finalna predikcia', [0, 1, 0, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.824, 0.176, 0.000], dtype=float32), 'CHYBA')
23:31:58 (733, 'finalna predikcia', [0, 0, 1, 0], 'skutocnost', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'predikcia', array([0.000, 0.000, 1.000, 0.000], dtype=float32), 'USPECH')
